product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
1822,Nón nam nữ CAL thời trang - Đen,0.27,108000,148000,489,1,80,Mũ nón,9
1823,Nón cặp tình nhân OX BX Caro - Đỏ,0.3,525000,750000,296,1,100,Mũ nón,9
1824,Nón bảo hiểm thể thao FORNIX - Xanh dương,0.3,525000,750000,296,1,100,Mũ nón,9
1825,Nón nam nữ MTP cá tính - Xanh dương,0.33,100000,149000,261,1,80,Mũ nón,9
1826,Nón lưỡi trai nam nữ Duca - Đen,0.36,155000,242000,611,28,80,Mũ nón,9
1827,Nón nam nữ TS phối da - Đỏ,0.33,120000,179000,165,1,80,Mũ nón,9
1828,Nón bảo hiểm thể thao FORNIX - Xanh lá,0.39,97000,159000,5599,120,80,Mũ nón,9
1829,Nón bảo hiểm thể thao FORNIX - Tím,0.3,525000,750000,296,1,100,Mũ nón,9
1830,Nón trơn nam nữ bít đuôi thời trang - Đỏ,0.43,115000,200000,353,1,80,Mũ nón,9
1831,Nón lưỡi trai Kaki cá tính,0.3,140000,200000,400,1,80,Mũ nón,9
1832,Nón Tomy chữ thêu cá tính - Trắng,0.38,125000,200000,142,1,80,Mũ nón,9
1833,Nón Tomy chữ thêu cá tính - Đỏ,0.34,165000,250000,409,1,80,Mũ nón,9
1834,Nón nam nữ họa tiết chữ thời trang - Xanh đen,0.3,140000,200000,400,1,80,Mũ nón,9
1835,Nón lưỡi trai Nam nữ PL3 - Đen,0.42,115000,199000,249,1,80,Mũ nón,9
1836,Nón nam nữ đơn giản thời trang - Xám đậm,0.4,120000,200000,194,1,80,Mũ nón,9
1837,Nón lưỡi trai nỉ nam nữ móc khuyên cá tính - Xám,0.32,125000,185000,191,1,80,Mũ nón,9
1838,Nón bảo hiểm thời trang + sim Gmobile - Hồng,,,500000,207,1,80,Mũ nón,9
1839,Nón nam nữ họa tiết sọc cá tính - Đỏ,0.43,115000,200000,353,1,80,Mũ nón,9
1840,Nón bảo hiểm thời trang + sim Gmobile - Trắng,0.38,155000,250000,461,1,80,Mũ nón,9
1841,Nón Jean lưỡi trai nam nữ cá tính - Xanh,0.31,135000,195000,210,1,80,Mũ nón,9
1842,Nón nam nữ Mr. Z sành điệu - Đỏ,0.38,155000,250000,293,3,93,Mũ nón,9
1843,Nón thổ cẩm nam nữ hình thoi - Kem,0.39,95000,156000,391,3,80,Mũ nón,9
1844,Nón thổ cẩm nam nữ hình thoi - Cam,0.4,120000,200000,197,1,80,Mũ nón,9
1845,Nón bảo hiểm thời trang + sim Gmobile - Vàng,0.38,123000,199000,231,1,80,Mũ nón,9
1846,Nón thổ cẩm nam nữ ô vuông cách điệu - Nâu,0.37,125000,199000,174,1,100,Mũ nón,9
1847,Nón dù nam nữ Mr. Z hạt mưa - Trắng,0.3,140000,200000,330,1,80,Mũ nón,9
1848,Nón dù nam nữ Mr. Z hạt mưa - Xanh dương,0.3,140000,200000,400,1,80,Mũ nón,9
1849,Nón nam nữ họa tiết sọc cá tính - Xanh dương,0.3,140000,200000,330,1,80,Mũ nón,9
1850,Nón bảo hiểm thời trang + sim Gmobile - Xanh dương,0.38,123000,199000,231,1,80,Mũ nón,9
1851,Nón snapback nam nữ BRIXTON Supply - Đen,0.42,125000,215000,207,1,80,Mũ nón,9
1852,Nón nam nữ NYC sành điệu - Đỏ,0.43,115000,200000,353,1,80,Mũ nón,9
1853,Nón cặp #candeblanc Can De Blanc F8006 - Đen,0.46,135000,250000,306,1,80,Mũ nón,9
1854,Nón nam nữ Mr. Z sành điệu - Đen,0.39,167000,274000,155,2,80,Mũ nón,9
1855,Nón nam nữ đơn giản thời trang - Xám,,,500000,207,1,80,Mũ nón,9
1856,Nón nam nữ đầu lâu cá tính - Đen,0.32,125000,185000,191,1,80,Mũ nón,9
1857,Nón trơn nam nữ bít đuôi thời trang - Đen,0.38,123000,199000,231,1,80,Mũ nón,9
1858,Nón nam nữ phối logo thời trang - Đen,0.4,120000,200000,328,1,80,Mũ nón,9
1859,Nón nam nữ Neo - Bánh lái - Đen,0.31,135000,195000,210,1,80,Mũ nón,9
1860,Nón cặp Him - Her dễ thương - Đen,0.38,125000,200000,336,1,80,Mũ nón,9
1861,Nón nam nữ xỏ khuyên sành điệu - A,0.39,167000,274000,155,2,80,Mũ nón,9
1862,Nón cặp nam nữ Ck - Vk thời trang - Trắng,0.31,135000,195000,210,1,80,Mũ nón,9
1863,Nón nam nữ đơn giản thời trang - Đen,0.42,125000,215000,207,1,80,Mũ nón,9
1864,Nón Tomy chữ thêu cá tính - Đen,0.38,125000,200000,186,1,80,Mũ nón,9
1865,Nón nam nữ Mr. Z sành điệu - Xanh ngọc,0.43,115000,200000,353,1,80,Mũ nón,9
1866,Nón lưỡi trai NY móc khuyên thời trang - Đen,0.4,120000,200000,254,1,80,Mũ nón,9
1867,Nón lưỡi trai nỉ nam nữ móc khuyên cá tính - Xám đậm,0.34,165000,250000,409,1,80,Mũ nón,9
1868,Nón thổ cẩm nam nữ ô vuông cách điệu - Xanh,0.38,125000,200000,142,1,80,Mũ nón,9
1869,Nón nam nữ Pho Decal ready for this - Đen,0.39,167000,274000,155,2,80,Mũ nón,9
1870,Nón nam nữ họa tiết sọc cá tính - Đen,0.4,120000,200000,328,1,80,Mũ nón,9
1871,Nón lưỡi trai nỉ nam nữ móc khuyên cá tính - Xanh đen,0.38,125000,200000,142,1,80,Mũ nón,9
1872,Nón dù nam nữ Mr. Z hạt mưa - Đen,0.38,125000,200000,421,2,80,Mũ nón,9
1873,Nón cặp #candeblanc Can De Blanc F8006 - Hồng,0.39,167000,274000,155,2,80,Mũ nón,9
1874,Nón nam nữ đơn giản thời trang - Đỏ đô,0.37,125000,199000,174,1,100,Mũ nón,9
1875,Nón lưỡi trai Nam nữ PL3 - Trắng,0.39,167000,274000,155,2,80,Mũ nón,9
1876,Nón bảo hiểm thời trang + sim Gmobile - Tím,0.3,140000,200000,330,1,80,Mũ nón,9
1877,Nón nam nữ xỏ khuyên sành điệu - B,0.39,92000,151000,294,1,80,Mũ nón,9
1878,Nón nam nữ ACG thời trang - Đen,0.38,115000,185000,197,1,80,Mũ nón,9
1879,Nón nam nữ Religion BJ thời trang - Tím,0.32,125000,185000,352,1,80,Mũ nón,9
1880,Nón nam nữ Horse 26 cá tính - Nâu,0.35,130000,200000,244,1,80,Mũ nón,9
1881,Nón nam nữ lá cần cách tân - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9
1882,Nón nam nữ Horse 26 cá tính - Nude,0.36,101000,159000,1571,6,83,Mũ nón,9
1883,Nón nam nữ Religion BJ thời trang - Xanh dương,0.38,115000,185000,201,1,80,Mũ nón,9
1884,Nón nam nữ All Star năng động - Đỏ đô,0.31,110000,159000,244,1,80,Mũ nón,9
1885,Nón kaki nam nữ Hockey năng động - Đỏ,0.34,99000,150000,541,5,80,Mũ nón,9
1886,Nón nam nữ Religion BJ thời trang - Hồng,0.37,125000,199000,492,1,80,Mũ nón,9
1887,Nón nam nữ Religion BJ thời trang - Đen,0.35,130000,200000,237,1,80,Mũ nón,9
1888,Nón nam nữ lá cần cách tân - Trắng,0.37,125000,199000,492,1,80,Mũ nón,9
1889,Nón nam nữ Minx thời trang - Đen,0.37,125000,199000,316,1,80,Mũ nón,9
1890,Nón nam nữ lá cần cách tân - Hồng,0.37,125000,199000,316,1,80,Mũ nón,9
1891,Nón nam nữ lá cần cách tân - Đen,0.36,101000,159000,1571,6,83,Mũ nón,9
1892,Nón nam nữ BBY 79 thời trang - Xanh rêu,0.3,105000,150000,541,4,80,Mũ nón,9
1893,Nón kaki nam nữ Hockey năng động - Hồng,0.32,125000,185000,352,1,80,Mũ nón,9
1894,Nón nam nữ Horse 26 cá tính - Kem,0.37,125000,199000,650,7,80,Mũ nón,9
1895,Nón kaki nam nữ California thời trang - Đỏ đô,0.3,105000,150000,541,4,80,Mũ nón,9
1896,Nón nam nữ VN Racing boy Star 1 - Đỏ,0.48,115000,220000,147,1,80,Mũ nón,9
1897,Nón nam nữ Religion BJ thời trang - Đỏ đô,0.37,125000,199000,650,7,80,Mũ nón,9
1898,Nón kaki nam nữ California thời trang - Tím,0.31,110000,159000,244,1,80,Mũ nón,9
1899,Nón nam nữ All Star năng động - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9
1900,Nón nam nữ Horse 26 cá tính - Đen,0.38,125000,200000,283,1,80,Mũ nón,9
1901,Nón nam nữ rằn ri quân nhân - Xanh rêu,0.37,125000,199000,316,1,80,Mũ nón,9
1902,Nón nam nữ lá cần cách tân - Tím,0.37,125000,199000,316,1,80,Mũ nón,9
1903,Nón nam nữ Horse 26 cá tính - Đỏ,0.32,125000,185000,352,1,80,Mũ nón,9
1904,Nón nam nữ Horse 26 cá tính - Xanh rêu,0.37,125000,199000,650,7,80,Mũ nón,9
1905,Nón nam nữ All Star năng động - Đen,0.38,115000,185000,201,1,80,Mũ nón,9
1906,Nón nam nữ All Star năng động - Tím,0.31,110000,159000,244,1,80,Mũ nón,9
1907,Nón nam nữ VN Racing boy Star 1 - Đen,0.48,115000,220000,147,1,80,Mũ nón,9
1908,Nón nam nữ NYC trẻ trung - Trắng,0.31,110000,159000,244,1,80,Mũ nón,9
1909,Nón nam nữ Minx thời trang - Đỏ đô,0.4,120000,199000,246,1,80,Mũ nón,9
1910,Nón lưỡi trai nam nữ Monster cá tính - Đen,0.37,125000,199000,650,7,80,Mũ nón,9
1911,Nón nam nữ BBY 79 thời trang - Nâu,0.37,125000,199000,492,1,80,Mũ nón,9
1912,Nón nam nữ Religion BJ thời trang - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9
1913,Nón nam nữ Religion BJ thời trang - Xanh đen,0.36,115000,180000,168,1,80,Mũ nón,9
1914,Nón Snapback nam nữ Julie chim ưng - Trắng,0.38,115000,185000,197,1,80,Mũ nón,9
1915,Nón nam nữ NYC trẻ trung - Đen,0.38,115000,185000,201,1,80,Mũ nón,9
1916,Nón kaki nam nữ Hockey năng động - Đỏ đô,0.3,105000,150000,541,4,80,Mũ nón,9
1917,Nón Snapback nam nữ Julie chim ưng - Xám,0.37,125000,199000,316,1,80,Mũ nón,9
1918,Nón Snapback nam nữ lá cần cách tân - Đen,0.32,130000,190000,349,1,80,Mũ nón,9
1919,Nón nam nữ BBY 79 thời trang - Đỏ,0.3,105000,150000,541,4,80,Mũ nón,9
1920,Nón Snapback nam nữ Julie chim ưng - Đen,0.37,125000,199000,316,1,80,Mũ nón,9
1921,Nón nam nữ BBY 79 thời trang - Xanh,0.37,125000,199000,650,7,80,Mũ nón,9
1922,Nón nam nữ Horse 26 cá tính - Đỏ đô,0.37,125000,199000,492,1,80,Mũ nón,9
1923,Nón lưỡi trai lưới nam nữ Trainer Pokemon - Đỏ,0.36,115000,180000,168,1,80,Mũ nón,9
1924,Nón nam nữ HLV Pokemon - Đỏ,0.3,105000,150000,541,4,80,Mũ nón,9
1925,Nón nam nữ BBY 79 thời trang - Đen,0.37,125000,199000,316,1,80,Mũ nón,9
1926,Nón nam nữ SH 1981 sành điệu - Hồng sen,0.4,120000,200000,414,1,80,Mũ nón,9
1927,Nón lưỡi trai mã vạch thêm cá tính - Xanh,0.33,150000,224000,481,2,80,Mũ nón,9
1928,Nón nam nữ Uma Racing Boy - Đen,0.33,150000,224000,425,1,80,Mũ nón,9
1929,Nón nam nữ SH 1981 sành điệu - Đen,0.33,150000,224000,481,2,80,Mũ nón,9
1930,Nón nam nữ Neo 381 sành điệu - Xám,0.35,118000,182000,547,5,80,Mũ nón,9
1931,Nón nam nữ Portland cá tính - Đen,0.36,107000,167000,418,1,80,Mũ nón,9
1932,Nón lưỡi trai nam nữ EXO năng động - Đen,0.25,155000,207000,195,1,80,Mũ nón,9
1933,Nón Snapback unisex J cá tính - Đen,0.4,120000,200000,2412,11,80,Mũ nón,9
1934,Nón nam nữ Snapback vân cá sấu - Đen,0.33,150000,224000,425,1,80,Mũ nón,9
1935,Nón nam nữ Portland cá tính - Đỏ,0.33,100000,149000,332,1,80,Mũ nón,9
1936,Nón nam nữ Neo 381 sành điệu - Đỏ,0.4,120000,200000,2412,11,80,Mũ nón,9
1937,Nón lưỡi trai mã vạch thêm cá tính - Xám,0.36,107000,167000,418,1,80,Mũ nón,9
1938,Nón lưỡi trai mã vạch thêm cá tính - Đen,0.36,107000,167000,418,1,80,Mũ nón,9
1939,Nón nam nữ SH 1981 sành điệu - Vàng,0.35,118000,182000,547,5,80,Mũ nón,9
1940,Nón nam nữ SH 1981 sành điệu - Hồng,0.33,100000,149000,417,1,80,Mũ nón,9
1941,Nón nam nữ Portland cá tính - Xanh đen,0.39,138000,226000,605,1,80,Mũ nón,9
1942,Nón Snapback unisex J cá tính - Xám,0.39,138000,226000,605,1,80,Mũ nón,9
1943,Nón lưỡi trai nam nữ FASHION thanh lịch - Đen,0.4,120000,200000,2412,11,80,Mũ nón,9
1944,Nón lưỡi trai Unisex họa tiết trẻ trung - Đen,0.36,107000,167000,418,1,80,Mũ nón,9
1945,Nón lưỡi trai AMERICA trẻ trung - Trắng,0.4,120000,200000,618,5,84,Mũ nón,9
1946,Nón nam nữ Motors Racing Team sành điệu - Đỏ,0.35,110000,169000,4494,47,81,Mũ nón,9
1947,Nón nam nữ SH 1981 sành điệu - Đỏ,0.33,150000,224000,425,1,80,Mũ nón,9
1948,Nón lưỡi trai mã vạch thêm cá tính - Đỏ đô,0.35,118000,182000,547,5,80,Mũ nón,9
1949,Nón nam nữ Leo Black cá tính - Đen,0.4,120000,200000,232,1,80,Mũ nón,9
1950,Nón lưỡi trai Unisex họa tiết trẻ trung - Xanh,0.33,150000,224000,481,2,80,Mũ nón,9
1951,Nón Bucket nam nữ thời trang - Đen,0.33,100000,149000,332,1,80,Mũ nón,9
1952,Nón nam nữ Uma Racing Boy - Đỏ,0.35,110000,169000,4494,47,81,Mũ nón,9
1953,Nón nam nữ Championship thời trang - Xanh đen,0.4,120000,200000,618,5,84,Mũ nón,9
1954,Nón nam nữ SH 1981 sành điệu - Xanh dương,0.4,120000,200000,414,1,80,Mũ nón,9
1955,Nón nam nữ Neo 381 sành điệu - Xanh đen,0.33,100000,149000,294,1,80,Mũ nón,9
1956,Nón nam nữ Neo 381 sành điệu - Xanh rêu,0.32,130000,191000,172,2,90,Mũ nón,9
1957,Nón nam nữ Motors Racing Team sành điệu - Xanh rêu,0.33,150000,224000,425,1,80,Mũ nón,9
1958,Nón nam nữ kTM Racing 47 cá tính - Đỏ,0.35,110000,169000,4494,47,81,Mũ nón,9
1959,Nón nam nữ Portland cá tính - Tím,0.35,110000,169000,4494,47,81,Mũ nón,9
1960,Nón lưỡi trai nam nữ EXO năng động - Trắng,0.35,118000,182000,547,5,80,Mũ nón,9
1961,Nón lưỡi trai Unisex họa tiết trẻ trung - Xanh rêu,0.36,107000,167000,418,1,80,Mũ nón,9
1962,Nón Snapback unisex J cá tính - Trắng,0.33,150000,224000,425,1,80,Mũ nón,9
1963,Nón nam nữ kTM Racing 47 cá tính - Đen,0.4,120000,200000,227,1,80,Mũ nón,9
1964,Nón lưỡi trai AMERICA trẻ trung - Đen,0.39,138000,226000,605,1,80,Mũ nón,9
1965,Nón nam nữ Motors Racing Team sành điệu - Xám,0.36,107000,167000,418,1,80,Mũ nón,9
1966,Nón lưỡi trai nam nữ Brooklyn - Đen,0.33,150000,224000,481,2,80,Mũ nón,9
1967,Nón nam nữ SH 1981 sành điệu - Trắng,0.33,100000,149000,287,1,80,Mũ nón,9
1968,Nón nam nữ Motors Racing Team sành điệu - Nâu,0.33,100000,149000,294,1,80,Mũ nón,9
1969,Nón nam nữ SH 1981 sành điệu - Xanh lá,0.36,107000,167000,418,1,80,Mũ nón,9
1970,Nón lưỡi trai mã vạch thêm cá tính - Xanh dương,0.36,107000,167000,418,1,80,Mũ nón,9
1971,Nón nam nữ RBull thời trang - Đen,0.35,118000,182000,547,5,80,Mũ nón,9
1972,Nón nam nữ Portland cá tính - Xanh dương,0.35,110000,169000,4494,47,81,Mũ nón,9
1973,Nón nam nữ Motors Racing Team sành điệu - Xanh đen,0.31,200000,290000,355,1,80,Mũ nón,9
1974,Kính bảo vệ mắt Double Shield 9844A unisex - D,0.27,125000,171000,160,1,80,Mắt kính,10
1975,Mắt kính nam nữ Hàn Quốc cách điệu - Đen,0.29,365000,514000,126,1,80,Mắt kính,10
1976,Mắt kính Unisex gọng tròn phong cách - Xanh,0.29,365000,514000,122,1,80,Mắt kính,10
1977,Mắt kính Unisex gọng tròn Hàn Quốc xanh - Xanh lá,0.29,365000,514000,248,1,80,Mắt kính,10
1978,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Xám,0.22,257000,329000,187,1,80,Mắt kính,10
1979,Kính nam Double Shield 90824 bảo vệ mắt - Nâu,0.14,135000,157000,140,1,80,Mắt kính,10
1980,Mắt kính Unisex thời trang Korea - Nâu,0.29,365000,514000,177,1,80,Mắt kính,10
1981,Mắt kính nam nữ thời trang Hàn Quốc - Đen,0.29,365000,514000,148,1,80,Mắt kính,10
1982,Mắt kính Unisex gọng tròn nhỏ nhắn - Xanh đen,0.29,365000,514000,248,1,80,Mắt kính,10
1983,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Nâu,0.22,257000,329000,187,1,80,Mắt kính,10
1984,Kính bảo vệ mắt thể thao Double Shield 6970 - Xanh,0.38,309000,500000,113,1,80,Mắt kính,10
1985,Tròng kính râm cho mắt cận Double Shield C136 bản tròn - Xanh đen,0.34,159000,240000,224,1,80,Mắt kính,10
1986,Kính bảo vệ mắt Double Shield 9844A unisex - E,0.27,125000,171000,160,1,80,Mắt kính,10
1987,Mắt kính thể thao Sporty Double Shield 90730S - Xanh,0.38,309000,500000,199,1,80,Mắt kính,10
1988,Mắt kính nam phong cách Hàn Quốc - Vàng,0.29,365000,514000,245,1,80,Mắt kính,10
1989,Mắt kính nam nữ Night View Glasses - Vàng,0.44,140000,250000,170,1,80,Mắt kính,10
1990,Mắt kính Unisex gọng tròn tím - Tím,0.29,365000,514000,254,1,80,Mắt kính,10
1991,Kính nam Double Shield 6868-D bảo vệ mắt - Trắng,0.1,197000,219000,120,2,80,Mắt kính,10
1992,Kính nam Double Shield 90824 bảo vệ mắt - Xanh đen,0.14,135000,157000,140,1,80,Mắt kính,10
1993,Mắt kính thể thao Sporty Double Shield 90730S - Đen,0.38,309000,500000,199,1,80,Mắt kính,10
1994,Kính bảo vệ mắt thể thao Double Shield 6970 - Đỏ,0.38,309000,500000,113,1,80,Mắt kính,10
1995,Mắt kính Unisex thời trang Korea - Vàng,0.29,365000,514000,250,1,80,Mắt kính,10
1996,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Trắng,0.46,135000,250000,268,1,80,Mắt kính,10
1997,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Đen,0.22,257000,329000,187,1,80,Mắt kính,10
1998,Kính nam Double Shield 92053 bảo vệ mắt - Trắng,0.15,142000,167000,159,1,80,Mắt kính,10
1999,Kính nam Double Shield 92085 bảo vệ mắt - Trắng,0.28,171000,238000,161,1,80,Mắt kính,10
2000,Mắt kính nam nữ cách điệu thời trang - Đen,0.35,337000,518000,146,1,80,Mắt kính,10
2001,Kính nam Double Shield 90824 bảo vệ mắt - Đen,0.14,135000,157000,140,1,80,Mắt kính,10
2002,Mắt kính nam nữ thời trang - Đen,0.38,155000,250000,189,1,100,Mắt kính,10
2003,Kính bảo vệ mắt thể thao Double Shield 6970 - Trắng,0.38,309000,500000,113,1,80,Mắt kính,10
2004,Mắt kính thể thao Sporty Double Shield 90730S - Đỏ,0.38,309000,500000,199,1,80,Mắt kính,10
2005,Kính nam Double Shield 90824 bảo vệ mắt - Trắng,0.14,135000,157000,140,1,80,Mắt kính,10
2006,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Nâu,0.46,135000,250000,268,1,80,Mắt kính,10
2007,Kính bảo vệ mắt Double Shield 9844A unisex - C,0.27,125000,171000,160,1,80,Mắt kính,10
2008,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Xanh đen,0.22,257000,329000,187,1,80,Mắt kính,10
2009,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Xanh rêu,0.46,135000,250000,268,1,80,Mắt kính,10
2010,Mắt kính giả cận Unisex gọng dẻo - Đen,0.26,255000,345000,156,1,100,Mắt kính,10
2011,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Đen,0.46,135000,250000,268,1,80,Mắt kính,10
2012,Mắt kính thể thao Sporty Double Shield 90730S - Trắng,0.38,309000,500000,199,1,80,Mắt kính,10
2013,Kính bảo vệ mắt Double Shield 9844A unisex - A,0.27,125000,171000,160,1,80,Mắt kính,10
2014,Kính nam Double Shield 92053 bảo vệ mắt - Đen,0.15,142000,167000,159,1,80,Mắt kính,10
2015,Kính nam Double Shield 91532-2 bảo vệ mắt - Trắng,0.14,135000,157000,232,1,80,Mắt kính,10
2016,Kính bảo vệ mắt thể thao Double Shield 6970 - Đen,0.38,309000,500000,113,1,80,Mắt kính,10
2017,Mắt kính nam nữ đen đơn giản - Đen,0.46,150000,279000,239,1,80,Mắt kính,10
2018,Kính nam Double Shield 92085 bảo vệ mắt - Đen,0.28,171000,238000,161,1,80,Mắt kính,10
2019,Kính bảo vệ mắt Double Shield 9844A unisex - B,0.27,125000,171000,160,1,80,Mắt kính,10
2020,Kính nam Double Shield 91532-2 bảo vệ mắt - Đen,0.14,135000,157000,232,1,80,Mắt kính,10
2021,Mắt kính nam nữ Nobita - Đen,0.22,239000,305000,131,1,80,Mắt kính,10
2022,Mắt kính nam nữ Exodus Hàn Quốc - Trắng,0.28,171000,238000,161,1,80,Mắt kính,10
2023,Kính nam Double Shield 92085 bảo vệ mắt - Trắng,0.45,1050000,1909000,111,1,80,Mắt kính,10
2024,Kính mát Jubilant unisex J45073L GOLD-BL - Xanh dương,0.43,270000,474000,316,1,80,Mắt kính,10
2025,Kính nam bảo vệ mắt Double Shield 91961 - Hồng,0.4,270000,450000,128,1,80,Mắt kính,10
2026,Mắt kính nam nữ Mr Simple sành điệu - Đen,0.29,365000,514000,126,1,80,Mắt kính,10
2027,Mắt kính nam R.B phong cách - Đen,0.33,389000,580000,124,1,80,Mắt kính,10
2028,Kính mát Jubilant unisex J45073M PNK-PK - Hồng,0.47,160000,300000,126,1,80,Mắt kính,10
2029,Mắt kính nam nữ tráng gương Hàn Quốc - Xanh dương,0.32,227000,334000,179,1,80,Mắt kính,10
2030,Kính mát unisex Jubilant J45073M BUR-R - Cam,0.4,90000,150000,328,1,80,Mắt kính,10
2031,Kính mát thể thao Double Shield 70016M unisex - Xám,0.13,157000,181000,202,1,80,Mắt kính,10
2032,Mắt kính nam nữ sang trọng - Vàng,0.06,133000,141000,208,1,80,Mắt kính,10
2033,Kính nam Double Shield 91532-1 bảo vệ mắt - Nâu,0.4,180000,300000,184,1,80,Mắt kính,10
2034,Kính nam bảo vệ mắt Double Shield 91961 - Đen,0.45,265000,480000,179,1,80,Mắt kính,10
2035,Mắt kính nam nữ sang trọng - Bạc,0.45,1050000,1909000,111,1,80,Mắt kính,10
2036,Kính mát nam nữ Jubilant chính hãng J45042 - Nâu,0.32,227000,334000,179,1,80,Mắt kính,10
2037,Mắt kính nam nữ sang trọng - Nâu,0.43,270000,474000,316,1,80,Mắt kính,10
2038,Kính nam Double Shield 92007 bảo vệ mắt - Nâu,0.06,133000,141000,208,1,80,Mắt kính,10
2039,Kính nam Double Shield 92007 bảo vệ mắt - Đen,0.25,270000,360000,186,1,80,Mắt kính,10
2040,Kính nam bảo vệ mắt Double Shield 91961 - Trắng,0.43,270000,474000,316,1,80,Mắt kính,10
2041,Kính mát thể thao Double Shield 70016M unisex - Đỏ,0.15,732500,862000,179,1,80,Mắt kính,10
2042,Mắt kính nam nữ Exodus Hàn Quốc - Đỏ,0.21,167000,211000,158,1,80,Mắt kính,10
2043,Mắt kính mắt thời trang cho mắt cận Double Shield 3987 - Đen,0.34,265000,400000,169,1,80,Mắt kính,10
2044,Mắt kính nam nữ Exodus Hàn Quốc - Xanh,0.21,167000,211000,158,1,80,Mắt kính,10
2045,Mắt kính nam nữ gọng tròn 108 - Vàng,0.23,165000,214000,153,1,80,Mắt kính,10
2046,Mắt kính nam nữ gọng dẻo thời trang - Đen,0.35,533000,820000,286,3,80,Mắt kính,10
2047,Kính nam Double Shield 90960 bảo vệ mắt - Xanh đen,0.23,133000,173000,228,1,80,Mắt kính,10
2048,Mắt kính nam Hàn Quốc tráng gương - Xanh,0.15,732500,862000,122,1,80,Mắt kính,10
2049,Mắt kính thời trang cho mắt cận Double Shield 6848 - Đen,0.45,1050000,1909000,111,1,80,Mắt kính,10
2050,Kính nam Double Shield 90960 bảo vệ mắt - Nâu,0.41,129000,219000,422,6,80,Mắt kính,10
2051,Mắt kính nam nữ Exodus Hàn Quốc - Cam,0.25,270000,360000,186,1,80,Mắt kính,10
2052,Mắt kính nam Hàn Quốc sành điệu - Xanh dương,0.23,133000,173000,228,1,80,Mắt kính,10
2053,Mắt kính nam nữ Tiger sành điệu - Đen,0.21,167000,211000,158,1,80,Mắt kính,10
2054,Kính nam Double Shield 91269 bảo vệ mắt - Đen,0.32,227000,334000,179,1,80,Mắt kính,10
2055,Mắt kính thể thao tháo lắp tròng Double Shield 58150 - Đen,,,690000,173,1,80,Mắt kính,10
2056,Kính nam Double Shield 91269 bảo vệ mắt - Trắng,0.29,365000,514000,252,1,80,Mắt kính,10
2057,Kính mát thể thao Double Shield 70016M unisex - Đen,0.08,197000,214000,205,1,80,Mắt kính,10
2058,Mắt kính nam nữ sang trọng - Đen,0.21,133000,168000,134,1,80,Mắt kính,10
2059,Kính mát Jubilant unisex J45073M GOLD-GN - Xanh,0.06,133000,141000,208,1,80,Mắt kính,10
2060,Kính nam Double Shield 91669 bảo vệ mắt - Trắng,0.15,732500,862000,251,1,80,Mắt kính,10
2061,Mắt kính Unisex cách điệu Hàn Quốc - Vàng,0.45,1050000,1909000,111,1,80,Mắt kính,10
2062,Mắt kính nam nữ Exodus Hàn Quốc - Đen,0.29,365000,514000,103,1,80,Mắt kính,10
2063,Mắt kính nam nữ Hoodie thời trang - Đen,0.23,133000,173000,228,1,80,Mắt kính,10
2064,Kính nam Double Shield 91532-1 bảo vệ mắt - Xanh đen,0.21,133000,168000,134,1,80,Mắt kính,10
2065,Mắt kính nam nữ Mr Simple sành điệu - Xanh dương,0.45,1050000,1909000,111,1,80,Mắt kính,10
2066,Mắt kính Unisex gọng tròn cách tân - Đen,0.15,732500,862000,216,1,80,Mắt kính,10
2067,Kính nam Double Shield 90960 bảo vệ mắt - Trắng,0.29,365000,514000,11,1,80,Mắt kính,10
2068,Kính nam Double Shield 92007 bảo vệ mắt - Trắng,0.43,270000,474000,316,1,80,Mắt kính,10
2069,Mắt kính 3D dành cho Smart Phone - Đen,0.13,157000,181000,202,1,80,Mắt kính,10
2070,Mắt kính nam Jubilant phong cách J45035 - Nâu,,,690000,215,1,80,Mắt kính,10
2071,Kính mát thể thao Double Shield 70015M unisex - Xám,0.28,227000,315000,233,1,100,Mắt kính,10
2072,Mắt kính nam nữ sành điệu - Đen,0.4,250000,417000,161,1,80,Mắt kính,10
2073,Kính mát thể thao Double Shield 70015M unisex - Đỏ đô,0.28,227000,315000,233,1,100,Mắt kính,10
2074,Kính nam Double Shield 92007 bảo vệ mắt - Xanh đen,0.06,133000,141000,208,1,80,Mắt kính,10
2075,Mắt kính unisex phong cách 6721 - Đen,0.45,135000,245000,243,1,80,Mắt kính,10
2076,Kính mát nam Jubilant J45075 GOLD BL - Vàng,0.15,732500,862000,136,1,80,Mắt kính,10
